"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000007341.21",144.313960090727,-0.218024456863294,0.196846112597795,-1.10758832870005,0.268039646232357,1
"ENSG00000007372.26",16.2942486833886,-0.205751181185095,0.915613855162623,-0.224713922823449,0.822201832751784,1
"ENSG00000007376.10",358.540141242048,0.243259905147204,0.215449050704781,1.12908320715012,0.258862734613741,1
"ENSG00000007384.17",120.127441263148,0.5060717534241,0.219608705597403,2.30442482709157,0.0211988076715681,0.3850213406552
"ENSG00000007392.19",290.1161256849,0.00665506500147439,0.291145397867504,0.022858218093844,0.981763368810247,1
"ENSG00000007520.6",816.3817982383,0.453631818381811,0.318086936722087,1.42612526957732,0.153832185823307,1
"ENSG00000007541.19",184.310885165308,-1.43660282346424,0.779119349767187,-1.84388030395281,0.0652005861131846,0.735487162404585
"ENSG00000007545.17",177.423965581592,-0.253307402244392,0.322696979513974,-0.784969858180602,0.432471241303248,1
"ENSG00000007866.23",76.5098896602858,-0.120371041561838,0.754020812625637,-0.159638884691637,0.873165546218733,1
"ENSG00000007923.19",425.751251940798,0.131700346028569,0.180639211274847,0.729079501062389,0.46595303302062,1
"ENSG00000007933.15",6.13068247990386,0.775765602609603,0.760884133386833,1.01955812793274,0.307938071943687,1
"ENSG00000007944.17",36.3606787671823,0.319396920319856,0.968375339596862,0.329827606362655,0.741530226689019,1
"ENSG00000007968.9",43.8628057735609,-0.561649948526585,0.972801317146475,-0.577353194971073,0.563700885595162,1
"ENSG00000008018.11",2870.25857152691,-0.0946229589983596,0.152637092691892,-0.619921130110636,0.535309713612624,1
"ENSG00000008083.16",72.1240251028236,-0.572669452958973,0.318409256138247,-1.79853268056482,0.0720926345826513,0.777478368917494
"ENSG00000008086.14",38.7746359672309,1.03922346090268,0.776114078162399,1.33900864594964,0.180567858269164,1
"ENSG00000008128.25",206.874294348106,0.223981146123073,1.19999997937612,0.18665095831045,0.851934309822962,1
"ENSG00000008130.17",428.465977063641,-0.0443936768239788,0.169729150744908,-0.261555994530954,0.793663774405816,1
"ENSG00000008226.22",1.55094011905353,0.530162454233308,1.47338913468656,0.359825141744438,0.71897790039151,NA
"ENSG00000008256.19",136.304805237251,0.089031716894074,0.194411964153823,0.457953898473193,0.64698556278951,1
"ENSG00000008277.17",21.7260128850895,-0.316753669347699,0.841792910753191,-0.37628455324515,0.706705361641215,1
"ENSG00000008282.12",920.74475573077,0.261641270789857,0.66747381659614,0.391987317381417,0.695067584724987,1
"ENSG00000008283.18",465.397140527892,0.412817767467344,0.399819647652325,1.03250995765551,0.301833285313101,1
"ENSG00000008294.24",380.218378258698,-0.482567150293441,0.566882731555877,-0.851264509273334,0.39462243518385,1
"ENSG00000008300.17",10.3949094597049,0.250231195309797,1.23861279631525,0.202025359381245,0.839896899001413,1
"ENSG00000008311.18",104.312832729736,-0.087349062855872,0.40726816544346,-0.214475547728511,0.830176233394308,1
"ENSG00000008323.18",6.38087711432173,0.617567635921325,1.01325142727546,0.609491010125601,0.542199029736697,1
"ENSG00000008324.14",296.128779413884,-0.298423041946238,0.404853903234159,-0.737112917924955,0.4610536840805,1
"ENSG00000008382.18",70.6201534483348,-0.283711502678496,0.276854420787524,-1.02476782516771,0.305472751332299,1
"ENSG00000008394.15",10987.6287595063,-0.606664719184013,0.504039651043269,-1.20360514877813,0.228742228492255,1
"ENSG00000008405.14",171.921861499009,-0.00247679963828398,0.421787975162852,-0.00587214378818574,0.995314734058888,1
"ENSG00000008441.20",232.348888726021,-0.669089726428331,0.238815378495128,-2.80170284947534,0.00508336719340467,0.140996000894713
"ENSG00000008513.19",108.645394116874,-0.696024521539257,0.837835713206017,-0.830741051698414,0.406119930068314,1
"ENSG00000008517.21",298.365545555395,-1.3830370645396,0.315659475393515,-4.38142103231796,1.17907777715623e-05,0.000947263616896329
"ENSG00000008710.20",102.385161085457,0.320272656763557,0.62137034577943,0.515429580666288,0.606252866195317,1
"ENSG00000008735.16",3.60437234538018,0.968672145974411,1.67995943696648,0.576604485000872,0.564206668748495,NA
"ENSG00000008838.23",43.7950535758247,0.202484258828904,0.333266634737295,0.607574349555025,0.543469817412421,1
